timestamp,scenario_id,r,rOld,kp,ki,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1688886000,2023,0.04872560886874187,0.017936616390833767,12.940465344488242,3,5.6749032488823286,5.130302532124023,7.0675670514600375,4.71830645976308,4.767032068631822,0.0
1688972400,2023,0.059946202465034126,0.04872560886874187,12.940465344488242,3,5.999941558854838,5.6749032488823286,6.961944041187434,4.71830645976308,4.778252662228114,0.0
1689058800,2023,0.07764200808195253,0.059946202465034126,12.940465344488242,3,6.461859542429228,5.999941558854838,7.523781176422247,4.71830645976308,4.795948467845033,0.0
1689145200,2023,0.08441314980830635,0.07764200808195253,12.940465344488242,3,6.802720716706648,6.461859542429228,7.806608352298979,4.71830645976308,4.802719609571387,0.0
1689231600,2023,0.0782592917110228,0.08441314980830635,12.940465344488242,3,6.9578648043969205,6.802720716706648,7.714035948667738,4.71830645976308,4.796565751474103,22.8
1689318000,2023,-0.5964274500225221,0.0782592917110228,12.940465344488242,3,0,6.9578648043969205,2.9961159428327533,4.71830645976308,4.121879009740558,0.0
1689404400,2023,-0.37378941689267525,-0.5964274500225221,12.940465344488242,3,0,0,5.390782029334142,4.71830645976308,4.344517042870405,0.0
1689490800,2023,-0.14806017334078744,-0.37378941689267525,12.940465344488242,3,0,1.759671501403782,7.1090569971804145,4.71830645976308,4.570246286422293,0.0
1689577200,2023,0.03422591582905917,-0.14806017334078744,12.940465344488242,3,6.698077001974042,4.23653243480217,6.608581357186508,4.71830645976308,4.752532375592139,0.0
1689663600,2023,0.02872172576235691,0.03422591582905917,12.940465344488242,3,6.713015398453475,6.698077001974042,7.5003116982488045,4.71830645976308,4.747028185525437,0.0
1689750000,2023,0.020871312221134603,0.02872172576235691,12.940465344488242,3,6.67404133074679,6.713015398453475,7.063404491828016,4.71830645976308,4.739177771984215,0.0
1689836400,2023,0.04167096826612445,0.020871312221134603,12.940465344488242,3,7.068211463772629,6.67404133074679,7.949048805371062,4.71830645976308,4.759977428029205,0.0
1689922800,2023,0.006282973302012216,0.04167096826612445,12.940465344488242,3,6.629123261234647,7.068211463772629,6.202164075023188,4.71830645976308,4.724589433065092,0.0
1719126000,2024,-0.7324819472048123,0,12.940465344488242,3,0,0,1.6632265501860408,4.71830645976308,3.985824512558268,1.7999999999999998
1719212400,2024,-0.7457592891851207,-0.7324819472048123,12.940465344488242,3,0,0,1.5856569477409397,4.71830645976308,3.9725471705779594,5.8
1719298800,2024,-0.6190222276633245,-0.7457592891851207,12.940465344488242,3,0,0,1.6430199437714739,4.71830645976308,4.099284232099756,12.6
1719385200,2024,-0.7614567558447528,-0.6190222276633245,12.940465344488242,3,0,0,3.7360647761286776,4.71830645976308,3.9568497039183272,1.0
1719471600,2024,-0.6046655081017125,-0.7614567558447528,12.940465344488242,3,0,0,3.2830581050375076,4.71830645976308,4.113640951661368,0.0
1719558000,2024,-0.32924259337350315,-0.6046655081017125,12.940465344488242,3,0,0.2149551834327461,8.105450401178516,4.71830645976308,4.389063866389577,0.0
1719644400,2024,-0.12739747140732882,-0.32924259337350315,12.940465344488242,3,0,2.79132808643057,6.855392222915658,4.71830645976308,4.590908988355752,0.0
1719730800,2024,0.04427412768144091,-0.12739747140732882,12.940465344488242,3,7.375438239651291,5.021105477965865,6.275478723242181,4.71830645976308,4.762580587444521,0.0
1719817200,2024,0.047679618999719654,0.04427412768144091,12.940465344488242,3,7.562545739035592,7.375438239651291,9.008052630760128,4.71830645976308,4.7659860787628,0.0
1719903600,2024,-0.00445399713476557,0.047679618999719654,12.940465344488242,3,6.874550494760136,7.562545739035592,6.40343719338403,4.71830645976308,4.7138524626283145,0.0
1719990000,2024,-0.0222686503581255,-0.00445399713476557,12.940465344488242,3,6.577214641024795,6.874550494760136,6.828302846826217,4.71830645976308,4.696037809404955,0.0
1720076400,2024,-0.10556906312447262,-0.0222686503581255,12.940465344488242,3,5.182561347066897,6.577214641024795,3.501203041998366,4.71830645976308,4.612737396638607,0.0
1720162800,2024,-0.1179084645201406,-0.10556906312447262,12.940465344488242,3,4.669158357374104,5.182561347066897,4.1107559323561444,4.71830645976308,4.60039799524294,0.0
